cbsa,metro_name,yr,qtr,index_nsa,index_sa
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,4,182.17,182
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,1,173.21,175.53
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,2,174.47,173.36
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,3,174.12,172.24
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,4,171.03,170.84
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,1,170.55,173.27
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,2,168.62,167.18
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,3,165.84,163.99
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,4,161.84,161.74
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,1,154.33,157.13
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,2,157.41,155.7
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,3,157.25,155.47
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,4,152.03,152.02
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,1,150.02,152.99
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,2,156.4,154.49
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,3,153.85,151.96
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,4,153.23,153.38
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,1,152.28,155.38
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,2,158.71,156.78
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,3,157.2,155.07
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,4,159.42,159.69
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,1,154.98,158.11
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,2,162.33,160.52
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,3,163.85,161.42
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,4,159.68,160.01
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,1,156.82,159.93
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,2,159.72,158.11
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,3,164.27,161.69
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,4,161.72,162.12
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,1,161.36,164.38
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,2,166.64,165.12
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,3,169.99,167.31
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,4,167.12,167.61
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,1,165.97,168.89
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,2,173.86,172.27
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,3,177.46,174.87
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,4,178.43,178.97
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,1,177.42,180.28
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,2,184.34,182.58
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,3,185.65,183.37
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,4,184.31,184.71
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,1,186.15,188.96
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,2,192.8,190.9
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,3,192.56,190.55
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,4,193.28,193.59
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,1,195.21,197.95
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,2,199.08,197.17
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,3,210.17,208.19
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,4,218.68,218.92
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,1,225.81,228.8
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,2,240.4,238.26
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,3,249.99,247.67
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,4,257.87,258.09
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,1,264.42,267.86
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,2,276.28,273.94
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,3,281.21,278.55
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,4,281.75,281.95
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,1,278.61,282.24
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,2,297.23,294.81
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,3,306.9,303.88
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,1,100,100
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,2,100.94,100.07
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,3,100.16,98.9
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,4,100.9,100.26
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,1,100.1,100.11
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,2,98.6,97.74
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,3,98.7,97.46
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,4,96.47,95.88
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,1,93.96,93.99
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,2,92.79,91.95
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,3,91.87,90.69
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,4,89.24,88.73
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,1,87.21,87.25
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,2,88.13,87.31
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,3,87.4,86.23
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,4,85.97,85.52
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,1,85.62,85.69
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,2,85.09,84.28
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,3,84.9,83.71
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,4,83.92,83.54
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,1,83.47,83.56
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,2,84.33,83.5
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,3,84.62,83.4
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,4,84.47,84.14
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,1,84.19,84.28
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,2,85.93,85.07
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,3,88.15,86.88
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,4,89.12,88.79
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,1,92.07,92.12
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,2,96.66,95.7
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,3,100.93,99.48
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,4,101.63,101.28
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,1,103.29,103.3
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,2,106.92,105.88
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,3,109.47,107.9
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,4,111.65,111.29
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,1,114.16,114.1
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,2,119.05,117.94
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,3,121.6,119.88
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,4,125.42,125.02
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,1,129.92,129.83
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,2,133.56,132.27
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,3,138.28,136.37
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,4,140.95,140.58
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,1,145.9,145.68
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,2,153.94,152.5
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,3,162.37,160
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,4,166.52,166.34
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,1,171.98,171.56
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,2,180.41,178.71
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,3,192.03,189.04
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,4,202.86,203.11
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,1,215.07,214.33
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,2,232.87,230.56
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,3,237.32,233.44
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,4,240.88,241.63
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,1,254.25,253.43
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,2,262.12,259.1
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,3,280.02,275.35
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,4,278.25,279.63
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,1,287.62,286.6
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,2,288.16,284.76
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,3,287.3,282.25
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,4,279.71,281.28
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,1,279.31,278.44
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,2,286.08,282.71
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,3,264.06,259.26
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,4,244.53,245.84
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,1,228.96,228.39
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,2,221.58,219.03
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,3,213.7,209.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,4,200.28,200.98
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,1,201.85,201.6
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,2,201.18,198.84
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,3,209.72,206.16
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,4,209.18,209.63
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,1,208.1,207.79
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,2,208.95,206.62
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,3,208.82,205.55
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,4,202.4,202.57
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,1,200.45,200.02
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,2,201.23,199.01
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,3,199.28,196.5
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,4,197.14,197.17
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,1,197.42,196.83
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,2,200.91,198.55
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,3,206.08,203.71
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,4,211.39,211.19
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,1,221.8,221
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,2,233.32,230.45
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,3,238.43,236.1
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,4,241.75,241.46
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,1,248,246.84
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,2,251.68,248.57
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,3,254.15,252.02
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,4,254.89,254.42
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,1,258.02,256.62
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,2,265.1,261.91
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,3,268.5,266.43
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,4,272.1,271.41
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,1,277.07,275.61
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,2,282.02,278.55
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,3,287.57,285.67
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,4,286.38,285.35
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,1,295.03,293.54
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,2,299.2,295.47
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,3,300.98,299.2
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,4,305.11,303.87
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,1,309.79,308.24
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,2,317.59,313.43
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,3,317.99,316.36
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,4,316.2,315.07
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,1,312.08,310.27
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,2,323.84,319.38
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,3,323.29,321.84
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,4,332.74,331.94
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,1,333.38,331.25
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,2,338.92,333.69
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,3,346.63,345.48
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,4,357.24,356.81
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,1,374.74,372.02
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,2,393.51,386.94
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,3,405.95,404.96
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,4,422.36,422.3
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,1,450.78,447.28
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,2,468.91,460.54
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,3,440.8,440.05
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,4,447.19,447.49
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,1,450.67,446.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,2,472.41,463.81
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,3,475,474.33
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,1,100,100
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,2,99.98,99.87
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,3,99.56,99.61
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,4,101.01,100.74
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,1,101.26,101.31
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,2,100.84,100.72
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,3,102.5,102.5
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,4,102.77,102.52
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,1,102.9,103.02
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,2,103.97,103.8
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,3,104.31,104.25
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,4,105.46,105.23
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,1,106.12,106.31
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,2,107.81,107.62
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,3,108.95,108.78
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,4,109.69,109.53
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,1,110.33,110.57
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,2,111.84,111.64
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,3,113.25,113
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,4,114.65,114.51
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,1,115.5,115.78
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,2,117.16,116.94
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,3,118.31,117.98
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,4,118.5,118.42
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,1,120.12,120.41
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,2,121.62,121.39
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,3,123.35,122.97
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,4,124.94,124.9
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,1,126.38,126.69
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,2,129.39,129.13
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,3,131.67,131.25
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,4,133.59,133.59
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,1,136.4,136.7
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,2,139.28,139.01
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,3,142.49,142.03
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,4,144.46,144.46
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,1,146.41,146.7
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,2,150.38,150.11
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,3,152.48,152.04
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,4,154.68,154.64
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,1,156.56,156.79
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,2,159.52,159.35
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,3,161.29,160.81
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,4,162.53,162.47
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,1,164.36,164.53
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,2,165.73,165.67
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,3,168.55,168.02
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,4,170.37,170.22
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,1,171.73,171.99
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,2,172.08,172.05
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,3,174.05,173.4
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,4,174.12,173.88
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,1,174.83,175.41
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,2,176.99,176.79
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,3,178.97,178.21
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,4,181.18,180.83
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,1,181.77,182.95
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,2,185.8,185.18
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,3,189,187.96
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,4,190.8,190.53
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,1,190.46,192.42
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,2,194.33,193.14
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,3,195.21,193.58
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,4,196.77,196.97
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,1,195.48,198.18
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,2,199.87,198.18
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,3,196.79,194.3
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,4,191,191.92
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,1,184.45,187.58
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,2,184.98,182.92
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,3,179.91,176.87
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,4,166.12,167.79
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,1,160.12,162.92
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,2,161.94,159.88
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,3,168.7,165.52
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,4,159.7,161.75
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,1,155.95,158.78
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,2,159.89,157.46
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,3,151.95,149.19
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,4,141.2,143.22
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,1,140.69,143.05
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,2,140.87,138.66
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,3,141.73,139.45
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,4,138.91,140.68
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,1,135.69,137.97
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,2,148.58,146.05
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,3,153.06,151.06
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,4,154.07,155.89
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,1,158.13,160.47
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,2,169.12,166.3
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,3,172.94,171.12
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,4,173.87,175.73
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,1,179.94,182.3
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,2,183.82,180.74
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,3,184.15,182.65
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,4,185.31,187.19
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,1,188.89,191.04
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,2,198.21,194.99
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,3,200.26,198.85
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,4,199.28,201.28
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,1,202.29,204.28
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,2,213,209.74
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,3,215.49,214.08
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,4,216.67,218.81
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,1,220.5,222.29
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,2,229.52,226.36
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,3,231.14,229.76
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,4,231.75,233.95
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,1,239.27,240.55
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,2,247.47,244.77
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,3,252.05,250.73
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,4,250.88,252.87
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,1,254.46,255.33
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,2,262.66,260.46
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,3,264.39,263.21
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,4,267.9,269.65
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2020,1,273.67,274.2
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2020,2,279.13,277.38
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2020,3,288.79,287.4
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2020,4,297.81,299.65
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2021,1,310.97,311.6
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2021,2,326.6,324.57
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2021,3,345.59,343.69
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2021,4,360.11,362.61
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2022,1,381.33,382.37
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2022,2,405.76,402.82
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2022,3,399.69,397.22
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2022,4,397.82,400.9
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2023,1,402.85,404.43
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2023,2,416.03,412.48
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2023,3,425.71,423
12420,"Austin-Round Rock-Georgetown, TX",1991,1,100,100
12420,"Austin-Round Rock-Georgetown, TX",1991,2,101.99,101.71
12420,"Austin-Round Rock-Georgetown, TX",1991,3,101.96,101.98
12420,"Austin-Round Rock-Georgetown, TX",1991,4,103.89,103.67
12420,"Austin-Round Rock-Georgetown, TX",1992,1,106.78,106.8
12420,"Austin-Round Rock-Georgetown, TX",1992,2,109.37,109.06
12420,"Austin-Round Rock-Georgetown, TX",1992,3,112.04,112.04
12420,"Austin-Round Rock-Georgetown, TX",1992,4,115.92,115.71
12420,"Austin-Round Rock-Georgetown, TX",1993,1,118.27,118.3
